nc_037079.1 genlisea filiformis chloroplast, complete genome
nc_037082.1 genlisea tuberosa chloroplast, complete genome
nc_037080.1 genlisea pygmaea chloroplast, complete genome
nc_062584.1 dracocephalum moldavica chloroplast, complete genome
nc_058336.1 dracocephalum taliense chloroplast, complete genome
nc_057509.1 dracocephalum moldavica chloroplast, complete genome
nc_068133.1 dracocephalum heterophyllum chloroplast, complete genome
nc_057508.1 dracocephalum tanguticum chloroplast, complete genome
nc_031874.1 dracocephalum palmatum chloroplast, complete genome
nc_061214.1 dracocephalum psammophilum chloroplast, complete genome
nc_068682.1 dracocephalum rupestre chloroplast, complete genome
nc_068023.1 diplacus calycinus chloroplast, complete genome
nc_068026.1 diplacus longiflorus chloroplast, complete genome
nc_068021.1 diplacus aridus chloroplast, complete genome
nc_068027.1 diplacus puniceus chloroplast, complete genome
nc_068022.1 diplacus aurantiacus chloroplast, complete genome
nc_068025.1 diplacus grandiflorus chloroplast, complete genome
nc_068024.1 diplacus clevelandii chloroplast, complete genome
nc_056260.1 clerodendrum japonicum chloroplast, complete genome
nc_068774.1 clerodendrum chinense chloroplast, complete genome
nc_057680.1 clerodendrum trichotomum chloroplast, complete genome
nc_069069.1 clerodendrum colebrookianum plastid, complete genome
nc_056141.1 clerodendrum bungei chloroplast, complete genome
nc_073114.1 clerodendrum paniculatum chloroplast, complete genome
nc_084176.1 clerodendrum deflexum chloroplast, complete genome
nc_056199.1 clerodendrum lindleyi chloroplast, complete genome
nc_064126.1 clerodendrum thomsoniae chloroplast, complete genome
nc_060385.1 strobilanthes crispa chloroplast, complete sequence
nc_059902.1 strobilanthes tonkinensis chloroplast, complete genome
nc_060347.1 strobilanthes biocullata chloroplast, complete sequence
nc_084379.1 strobilanthes dalzielii chloroplast, complete genome
nc_037485.1 strobilanthes cusia chloroplast, complete genome
nc_066801.1 strobilanthes lupulina voucher rmrn_112 chloroplast, complete genome
nc_058776.1 strobilanthes medahinnensis voucher rmrn_149 chloroplast, complete genome
nc_081995.1 scrophularia incisa isolate xh7 chloroplast, complete genome
nc_081997.1 scrophularia integrifolia chloroplast, complete genome
nc_026202.1 scrophularia takesimensis voucher choi 20140001 plastid, complete genome
nc_087760.1 scrophularia yoshimurae isolate zkw64 chloroplast, complete genome
nc_031437.1 scrophularia buergeriana isolate pdbk2014-1538 chloroplast, complete genome
nc_036942.1 scrophularia dentata chloroplast, complete genome
nc_036943.1 scrophularia henryi chloroplast, complete genome
nc_057296.1 scrophularia cephalantha chloroplast, complete genome
nc_081996.1 scrophularia kiriloviana isolate ah18 chloroplast, complete genome
nc_053823.1 scrophularia ningpoensis voucher hsn12443 chloroplast, complete genome
nc_080874.1 scrophularia kakudensis chloroplast, complete genome
nc_042268.1 schrebera trichoclada voucher mo:t.b. hart 1544 chloroplast, complete genome
nc_042267.1 schrebera swietenioides voucher mo:c.f. van beusekom 3815 chloroplast, complete genome
nc_042266.1 schrebera orientalis voucher mo:service forestier 27716 chloroplast, complete genome
nc_042467.1 schrebera alata voucher xx-0-goet-14122 chloroplast, complete genome
nc_042388.1 schrebera capuronii voucher k:p. ranirison 940 (k000197191) chloroplast, complete genome
nc_036986.1 schrebera arborea voucher r. letouzey 5136 [k] chloroplast, complete genome
nc_034309.1 rehmannia henryi chloroplast, complete genome
nc_034310.1 rehmannia solanifolia chloroplast, complete genome
nc_033534.1 rehmannia chingii chloroplast, complete genome
nc_034311.1 rehmannia piasezkii chloroplast, complete genome
nc_034312.1 rehmannia elata chloroplast, complete genome
nc_034308.1 rehmannia glutinosa chloroplast, complete genome
nc_085430.1 phlomoides laciniata plastid, complete genome
nc_085518.1 phlomoides tuberosa isolate y6a voucher kun-em852 plastid, complete genome
nc_085519.1 phlomoides uniflora isolate m36 voucher le plastid, complete genome
nc_085434.1 phlomoides puberula plastid, complete genome
nc_085442.1 phlomoides pedunculata plastid, complete genome
nc_060414.1 phlomoides younghusbandii chloroplast, complete sequence
nc_085515.1 phlomoides pratensis isolate m101 voucher kun-em770 plastid, complete genome
nc_085443.1 phlomoides molucelloides plastid, complete genome
nc_085517.1 phlomoides subspicata isolate m11 voucher mw0872269 plastid, complete genome
nc_085427.1 phlomoides labiosa plastid, complete genome
nc_085432.1 phlomoides cordifolia plastid, complete genome
nc_085513.1 phlomoides congesta isolate m96 voucher kun-dfa0303 plastid, complete genome
nc_085516.1 phlomoides sogdiana isolate m24 voucher mw0872172 plastid, complete genome
nc_085358.1 phlomoides szechuanensis chloroplast, complete genome
nc_085453.1 phlomoides labiosiformis plastid, complete genome
nc_085449.1 phlomoides kermanica plastid, complete genome
nc_085439.1 phlomoides ebracteolata plastid, complete genome
nc_085451.1 phlomoides atropurpurea plastid, complete genome
nc_085441.1 phlomoides deserticola plastid, complete genome
nc_085447.1 phlomoides lehmanniana plastid, complete genome
nc_085446.1 phlomoides eriocalyx plastid, complete genome
nc_085444.1 phlomoides nuda plastid, complete genome
nc_085426.1 phlomoides eremostachydioides plastid, complete genome
nc_085356.1 phlomoides megalantha chloroplast, complete genome
nc_085431.1 phlomoides brachystegia plastid, complete genome
nc_085450.1 phlomoides zenaidae plastid, complete genome
nc_085452.1 phlomoides franchetiana plastid, complete genome
nc_085445.1 phlomoides labiosissima plastid, complete genome
nc_085436.1 phlomoides transoxana plastid, complete genome
nc_085357.1 phlomoides ornata chloroplast, complete genome
nc_085359.1 phlomoides tatsienensis chloroplast, complete genome
nc_085437.1 phlomoides sewerzovii plastid, complete genome
nc_070070.1 phlomoides strigosa chloroplast, complete genome
nc_065733.1 phlomoides rotata chloroplast, complete genome
nc_085433.1 phlomoides tuvinica plastid, complete genome
nc_067634.1 phlomoides kirghisorum chloroplast, complete genome
nc_085428.1 phlomoides thyrsiflora plastid, complete genome
nc_085454.1 phlomoides codonantha plastid, complete genome
nc_085438.1 phlomoides speciosa plastid, complete genome
nc_085435.1 phlomoides sarawschanica plastid, complete genome
nc_085511.1 phlomoides adylovii isolate m52 voucher le plastid, complete genome
nc_085512.1 phlomoides chinghoensis isolate y7a voucher kun-em857 plastid, complete genome
nc_085440.1 phlomoides canescens plastid, complete genome
nc_085429.1 phlomoides breviflora plastid, complete genome
nc_060416.1 phlomoides betonicoides chloroplast, complete sequence
nc_085448.1 phlomoides baissunensis plastid, complete genome
nc_085514.1 phlomoides longiaristata isolate m89 voucher kun-nj072 plastid, complete genome
nc_061415.1 phlomoides hamosa chloroplast, complete genome
nc_077631.1 mazus humilis chloroplast, complete genome
nc_056339.1 mazus miquelii chloroplast, complete genome
nc_056340.1 mazus xiuningensis chloroplast, complete genome
nc_056338.1 mazus lanceifolius chloroplast, complete genome
nc_058532.1 mazus omeiensis isolate hib-jxf02 chloroplast, complete genome
nc_042444.1 mazus pumilus chloroplast, complete genome
nc_065393.1 mazus caducifer chloroplast, complete genome
nc_077632.1 mazus surculosus chloroplast, complete genome
nc_085217.1 jasminum multiflorum chloroplast, complete genome
nc_034691.1 jasminum tortuosum plastid, complete genome
nc_056244.1 jasminum fruticans voucher p-g. besnard 01-2016 (cefe, j. thompson) chloroplast, complete genome
nc_034694.1 jasminum sambac plastid, complete genome
nc_042272.1 jasminum fluminense voucher pet:o. maurin 273 chloroplast, complete genome
nc_085216.1 jasminum dichotomum chloroplast, complete genome
nc_042273.1 jasminum polyanthum voucher p:herve gryta, sn chloroplast, complete genome
nc_008407.1 jasminum nudiflorum chloroplast, complete genome
nc_085215.1 jasminum auriculatum chloroplast, complete genome
nc_085477.1 jasminum nervosum voucher ntt_2022.07.mg chloroplast, complete genome
nc_051493.1 forsythia saxatilis voucher swu:s.kim 2020-001 chloroplast, complete genome
nc_046065.1 forsythia mira chloroplast, complete genome
nc_036367.1 forsythia suspensa chloroplast, complete genome
nc_036982.1 forsythia x intermedia voucher g. besnard, sn [mpu] chloroplast, complete genome
nc_056245.1 forsythia giraldiana isolate coll qbgii-1992.238 voucher qbg-fliegner et al. sich1137 chloroplast, complete genome
nc_048504.1 forsythia mandschurica voucher 18-40-1968 (montreal bg, jfru21) chloroplast, complete genome
nc_048478.1 barleria prionitis chloroplast, complete genome
nc_070081.1 barleria cristata voucher a. chaveerach 1095 chloroplast, complete genome
nc_070084.1 barleria siamensis voucher a. chaveerach 1098 chloroplast, complete genome
nc_070083.1 barleria repens voucher a. chaveerach 1099 chloroplast, complete genome
nc_070082.1 barleria lupulina voucher a. chaveerach 1096 chloroplast, complete genome
nc_070085.1 barleria strigosa voucher a. chaveerach 1097 chloroplast, complete genome
nc_084072.1 vitex longisepala chloroplast, complete genome
nc_065871.1 vitex bicolor chloroplast, complete genome
nc_057235.1 vitex negundo chloroplast, complete genome
nc_088534.1 vitex agnus-castus chloroplast, complete genome
nc_062602.1 vitex trifolia chloroplast, complete genome
nc_050991.1 vitex rotundifolia voucher pdbk 2008-0463 chloroplast, complete genome
nc_065666.1 vitex parviflora chloroplast, complete genome
nc_064358.1 verbascum sinaiticum chloroplast, complete genome
nc_051533.1 verbascum chinense voucher 1907005 chloroplast, complete genome
nc_053691.1 verbascum thapsus chloroplast, complete genome
nc_085505.1 verbascum chaixii chloroplast, complete genome
nc_050920.1 verbascum phoeniceum chloroplast, complete genome
nc_064357.1 verbascum brevipedicellatum chloroplast, complete genome
nc_085504.1 verbascum blattaria chloroplast, complete genome
nc_085506.1 verbascum songaricum chloroplast, complete genome
nc_084260.1 utricularia vulgaris chloroplast, complete genome
nc_058517.1 utricularia tenuicaulis chloroplast, complete genome
nc_084257.1 utricularia aurea chloroplast, complete genome
nc_071362.1 utricularia adpressa chloroplast, complete sequence
nc_084259.1 utricularia minor chloroplast, complete genome
nc_029719.2 utricularia reniformis chloroplast, complete genome
nc_084258.1 utricularia intermedia chloroplast, complete genome
nc_021449.1 utricularia gibba chloroplast, complete genome
nc_025653.1 utricularia macrorhiza chloroplast, complete genome
nc_029823.1 stachys coccinea strain cl1003 chloroplast, complete genome
nc_062803.1 stachys affinis chloroplast, complete genome
nc_029825.1 stachys byzantina strain cl1004 chloroplast, complete genome
nc_029822.1 stachys chamissonis strain cl1002 chloroplast, complete genome
nc_029824.1 stachys sylvatica strain lva358 chloroplast, complete genome
nc_082543.1 stachys geobombycis chloroplast, complete genome
nc_042796.1 pogostemon cablin isolate shipai chloroplast, complete genome
nc_031434.1 pogostemon stellatus isolate pdbk2014-1557 chloroplast, complete genome
nc_065984.1 pogostemon septentrionalis chloroplast, complete genome
nc_031433.1 pogostemon yatabeanus isolate pdbk2014-1822 chloroplast, complete genome
nc_065983.1 pogostemon plectranthoides chloroplast, complete genome
nc_042262.1 noronhia brevituba voucher tan:m.s. vorontsova 1929-7 chloroplast, complete genome
nc_036984.1 noronhia lowryi voucher j. razanatsoa 550 [tan] chloroplast, complete genome
nc_042275.1 noronhia clarinerva voucher p:m.s. vorontsova 356 chloroplast, complete genome
nc_042426.1 noronhia peglerae voucher pet:o. maurin 1766 chloroplast, complete genome
nc_042276.1 noronhia intermedia voucher p:m.s. vorontsova 464 chloroplast, complete genome
nc_071849.1 nepeta laevigata voucher h3050131 chloroplast, complete genome
nc_071850.1 nepeta thomsonii voucher h3050023 chloroplast, complete genome
nc_058882.1 nepeta hemsleyana chloroplast, complete genome
nc_051544.1 nepeta cataria chloroplast, complete genome
nc_079688.1 nepeta bracteata chloroplast, complete genome
nc_057283.1 nepeta stewartiana isolate bop018025 chloroplast, complete genome
nc_071848.1 nepeta dentata voucher h3050533 chloroplast, complete genome
nc_061322.1 nepeta tenuifolia chloroplast, complete genome
nc_053707.1 nepeta tenuifolia chloroplast, complete sequence
nc_032054.1 mentha longifolia chloroplast, complete genome
nc_037247.1 mentha spicata chloroplast, complete genome
nc_047475.1 mentha x piperita chloroplast, complete genome
nc_071750.1 mentha x villosa chloroplast, complete genome
nc_086489.1 mentha pulegium isolate bptps116 voucher lise:96437 chloroplast, complete genome
nc_086486.1 mentha suaveolens isolate bptps057 voucher lise:96384 chloroplast, complete genome
nc_063687.1 mentha x verticillata chloroplast, complete genome
nc_044082.1 mentha canadensis chloroplast, complete genome
nc_044668.1 justicia leptostachya chloroplast, complete genome
nc_062458.1 justicia procumbens chloroplast, complete genome
nc_080240.1 justicia grossa chloroplast, complete genome
nc_080241.1 justicia gendarussa chloroplast, complete genome
nc_080236.1 justicia latiflora chloroplast, complete genome
nc_080238.1 justicia patentiflora chloroplast, complete genome
nc_080239.1 justicia vagabunda chloroplast, complete genome
nc_059953.1 justicia ventricosa isolate implad201910236 chloroplast, complete genome
nc_044862.1 justicia flava chloroplast, complete genome
nc_047476.1 justicia adhatoda chloroplast, complete genome
nc_080243.1 justicia lianshanica chloroplast, complete genome
nc_080235.1 justicia betonica chloroplast, complete genome
nc_080242.1 justicia demissa chloroplast, complete genome
nc_080234.1 justicia quadrifaria chloroplast, complete genome
nc_080237.1 justicia mollissima chloroplast, complete genome
nc_042782.1 forestiera angustifolia isolate coll. 1997-0035-100 voucher dbg:r. kathy 1861 chloroplast, complete genome
nc_042785.1 forestiera segregata voucher p:r.j. wagner 1330 (p04255144) chloroplast, complete genome
nc_042783.1 forestiera ligustrina isolate b-1 chloroplast, complete genome
nc_042784.1 forestiera phillyreoides voucher p:j. rzedowski 37309 (p03868558) chloroplast, complete genome
nc_036981.1 forestiera isabelae voucher de hammel & perez 24248 (inb0004033974) [k] chloroplast, complete genome
nc_065790.1 petrocodon coriaceifolius voucher hast:k.f. chung 2943 chloroplast, complete genome
nc_044477.1 petrocodon jingxiensis chloroplast, complete genome
nc_068074.1 petrocodon longitubus chloroplast, complete genome
nc_065791.1 petrocodon multiflorus voucher hast:k.f. chung 2913 chloroplast, complete genome
nc_061025.1 penstemon fruticosus voucher 432 chloroplast, complete genome
nc_061960.1 penstemon personatus voucher 416 chloroplast, complete genome
nc_061962.1 penstemon cyaneus chloroplast, complete genome
nc_086665.1 penstemon digitalis chloroplast, complete genome
nc_061961.1 penstemon rostriflorus voucher 196 chloroplast, complete genome
nc_043873.1 ocimum tenuiflorum cultivar krishna chloroplast, complete genome
nc_035143.1 ocimum basilicum chloroplast, complete genome
nc_082140.1 ocimum x africanum chloroplast, complete genome
nc_060460.1 ocimum kilimandscharicum chloroplast, complete sequence
nc_057196.1 ocimum gratissimum voucher mh178053 chloroplast, complete genome
nc_079695.1 ocimum americanum voucher mh178052 chloroplast, complete genome
nc_042455.1 nestegis cunninghamii isolate coll. kew-1966-67114 voucher k:kepos 45352 chloroplast, complete genome
nc_042457.1 nestegis sandwicensis voucher mpu:t. flynn 6329 chloroplast, complete genome
nc_036983.1 nestegis apetala isolate kew-1966-67112 voucher kepos 45351 [k] chloroplast, complete genome
nc_042456.1 nestegis lanceolata voucher rbge r. brown 32 (20040321a) chloroplast, complete genome
nc_050666.1 incarvillea compacta chloroplast, complete genome
nc_045915.1 incarvillea arguta chloroplast, complete genome
nc_066656.1 incarvillea lutea chloroplast, complete genome
nc_051523.1 incarvillea sinensis chloroplast, complete genome
nc_039762.1 echinacanthus attenuatus voucher adhikari, b. & kandel, d.r.79 chloroplast, complete genome
nc_039761.1 echinacanthus longipes voucher ibsc:f.peng p16102201 chloroplast, complete genome
nc_039678.1 echinacanthus longzhouensis voucher ibsc:y.tong & f.peng 14082413 chloroplast, complete genome
nc_035876.1 echinacanthus lofouensis chloroplast, complete genome
nc_035729.1 caryopteris mongholica chloroplast, complete genome
nc_058325.1 caryopteris forrestii chloroplast, complete genome
nc_046409.1 caryopteris incana chloroplast, complete genome
nc_069833.1 caryopteris tangutica chloroplast, complete genome
nc_084168.1 ajuga ovalifolia chloroplast, complete genome
nc_048512.1 ajuga forrestii chloroplast, complete genome
nc_068635.1 ajuga bracteosa chloroplast, complete genome
nc_023102.1 ajuga reptans plastid, complete genome
nc_084167.1 ajuga nipponensis chloroplast, complete genome
nc_065098.1 ajuga spectabilis plastid, complete genome
nc_084166.1 ajuga macrosperma chloroplast, complete genome
nc_084165.1 ajuga campylantha chloroplast, complete genome
nc_071844.1 ajuga nubigena voucher h3050404 chloroplast, complete genome
nc_069913.1 veronicastrum latifolium chloroplast, complete genome
nc_031345.1 veronicastrum sibiricum plastid, complete genome
nc_082032.1 veronicastrum yunnanense voucher wbgd-142 chloroplast, complete genome
nc_082031.1 veronicastrum stenostachyum voucher wbgd-147 chloroplast, complete genome
nc_056895.1 veronicastrum axillare chloroplast, complete genome
nc_073112.1 torenia flava chloroplast, complete genome
nc_056129.1 torenia fournieri chloroplast, complete genome
nc_082123.1 torenia anagallis chloroplast, complete genome
nc_082124.1 torenia asiatica chloroplast, complete genome
nc_072147.1 torenia violacea chloroplast, complete genome
nc_045273.1 torenia benthamiana chloroplast, complete genome
nc_082126.1 torenia oblonga chloroplast, complete genome
nc_073113.1 torenia polygonoides chloroplast, complete genome
nc_045272.1 torenia concolor chloroplast, complete genome
nc_082127.1 torenia thouarsii chloroplast, complete genome
nc_082125.1 torenia crustacea chloroplast, complete genome
nc_081477.1 thymus serpyllum chloroplast, complete genome
nc_071852.1 thymus linearis voucher h3050268 chloroplast, complete genome
nc_046520.1 thymus mongolicus chloroplast, complete genome
nc_086487.1 thymus vulgaris isolate bptps079 voucher lise:96405 chloroplast, complete genome
nc_086485.1 thymus mastichina isolate bptps034 voucher lise:96365 chloroplast, complete genome
nc_069224.1 thymus quinquecostatus chloroplast, complete genome
nc_046822.1 thymus japonicus chloroplast, complete genome
nc_029821.1 stenogyne kanehoana strain hsj14046 chloroplast, complete genome
nc_029817.1 stenogyne haliakalae strain geo5 chloroplast, complete genome
nc_029818.1 stenogyne bifida strain hi0332 chloroplast, complete genome
nc_023463.1 pinguicula ehlersiae chloroplast, complete genome
nc_084256.1 pinguicula vulgaris chloroplast, complete genome
nc_056190.1 pinguicula alpina chloroplast, complete genome
nc_068629.1 pinguicula jackii chloroplast, complete genome
nc_042376.1 phillyrea aff. angustifolia moukhli 1 voucher mpu:a. moukhli 1 chloroplast, complete genome
nc_042465.1 phillyrea latifolia voucher tum:kunne, sn chloroplast, complete genome
nc_042464.1 phillyrea angustifolia voucher restinclieres, prades-le-lez chloroplast, complete genome
nc_042458.1 notelaea longifolia voucher p:l.a. craven & c.l. brubaker 10154 (p04255187) chloroplast, complete genome
nc_042427.1 notelaea venosa voucher p:l.a. craven & c.l. brubaker 10115 (p04255191) chloroplast, complete genome
nc_042459.1 notelaea microcarpa voucher r.g. coveny 12689 chloroplast, complete genome
nc_053381.1 melissa axillaris plastid, complete genome
nc_066033.1 melissa officinalis isolate bptps114 voucher lise:96435 chloroplast, complete genome
nc_053382.1 melissa yunnanensis plastid, complete genome
nc_057523.1 melampyrum koreanum chloroplast, complete genome
nc_068006.1 melampyrum setaceum chloroplast, complete genome
nc_086660.1 melampyrum laxum chloroplast, complete genome
nc_053791.1 melampyrum roseum chloroplast, complete genome
nc_058592.1 leonurus cardiaca chloroplast, complete genome
nc_038062.1 leonurus japonicus chloroplast, complete genome
nc_067787.1 leonurus sibiricus chloroplast, complete genome
nc_058330.1 colquhounia seguinii chloroplast, complete genome
nc_058331.1 colquhounia vestita chloroplast, complete genome
nc_058329.1 colquhounia coccinea chloroplast, complete genome
nc_051556.1 catalpa bungei chloroplast, complete genome
nc_053866.1 catalpa fargesii chloroplast, complete genome
nc_047416.1 catalpa ovata chloroplast, complete genome
nc_063736.1 avicennia officinalis chloroplast, complete genome
nc_061403.1 avicennia marina var. rumphiana chloroplast, complete genome
nc_047414.1 avicennia marina chloroplast, complete genome
nc_070388.1 acanthus leucostachyus chloroplast, complete genome
nc_070389.1 acanthus mollis chloroplast, complete genome
nc_054308.1 acanthus ilicifolius chloroplast, complete genome
nc_044073.1 teucrium mascatense chloroplast, complete genome
nc_061173.1 teucrium fruticans chloroplast, complete genome
nc_027955.1 tanaecium tetragonolobum chloroplast, complete genome
nc_069627.1 tanaecium pyramidatum voucher fonseca 321 (spf) chloroplast, complete genome
nc_082920.1 tanaecium tetramerum chloroplast, complete genome
nc_067499.1 schnabelia tetrodonta chloroplast, complete genome
nc_088036.1 schnabelia oligophylla chloroplast, complete genome
nc_065394.1 schnabelia terniflora chloroplast, complete genome
nc_088034.1 schnabelia aureoglandulosa chloroplast, complete genome
nc_088035.1 schnabelia nepetifolia chloroplast, complete genome
nc_070428.1 rhynchotechum nirijuliense chloroplast, complete genome
nc_070429.1 rhynchotechum vestitum chloroplast, complete genome
nc_063637.1 pterygiella duclouxii chloroplast, complete genome
nc_063636.1 pterygiella cylindrica chloroplast, complete genome
nc_026291.1 premna microphylla chloroplast, complete genome
nc_061379.1 premna puberula chloroplast, complete genome
nc_066019.1 plectranthus barbatus isolate bptps069 voucher lise:96395 chloroplast, complete genome
nc_057679.1 plectranthus scutellarioides chloroplast, complete genome
nc_065868.1 phlomis fruticosa chloroplast, complete genome
nc_061394.1 phlomis umbrosa chloroplast, complete genome
nc_023132.1 phelipanche purpurea chloroplast complete genome, specimen voucher bonn:s. wicke op38/39
nc_023465.1 phelipanche ramosa chloroplast complete genome
nc_077434.1 myoporum wilderi voucher melu pending plastid, complete genome
nc_077409.1 myoporum boninense voucher melud119244a plastid, complete genome
nc_077431.1 myoporum sandwicense voucher melu pending plastid, complete genome
nc_077275.1 myoporum betcheanum voucher cbg8604103 plastid, complete genome
nc_077452.1 myoporum tetrandrum voucher melud119196a plastid, complete genome
nc_077408.1 myoporum acuminatum voucher melud119243a plastid, complete genome
nc_077433.1 myoporum stokesii voucher melu pending plastid, complete genome
nc_077271.1 myoporum caprarioides voucher cbg7901554 plastid, complete genome
nc_077268.1 myoporum petiolatum voucher cbg18760 plastid, complete genome
nc_077269.1 myoporum parvifolium voucher cbg36473 plastid, complete genome
nc_050956.1 myoporum bontioides voucher melu pending plastid, complete genome
nc_077404.1 myoporum insulare voucher melud119235a plastid, complete genome
nc_077407.1 myoporum bateae voucher melud119242a plastid, complete genome
nc_077445.1 myoporum cordifolium voucher melu pending plastid, complete genome
nc_077273.1 myoporum platycarpum voucher cbg8209994 plastid, complete genome
nc_077401.1 myoporum brevipes voucher melud119224a plastid, complete genome
nc_077432.1 myoporum degeneri voucher melu pending plastid, complete genome
nc_050955.1 myoporum laetum voucher mpn51304 plastid, complete genome
nc_077449.1 myoporum floribundum voucher melu pending plastid, complete genome
nc_077435.1 myoporum obscurum voucher melu pending plastid, complete genome
nc_046835.1 lavandula dentata chloroplast, complete genome
nc_029370.1 lavandula angustifolia chloroplast, complete genome
nc_037693.1 lancea tibetica chloroplast, complete genome
nc_037506.1 lancea hirsuta chloroplast, complete genome
nc_036971.1 lamium album plastid, complete genome
nc_036972.1 lamium galeobdolon plastid, complete genome
nc_057062.1 lagotis brevituba chloroplast, complete genome
nc_056954.1 lagotis yunnanensis chloroplast, complete genome
nc_034688.1 digitalis lanata plastid, complete genome
nc_068046.1 digitalis purpurea chloroplast, complete genome
nc_064388.1 cymbaria mongolica chloroplast, complete genome
nc_064104.1 cymbaria daurica chloroplast, complete genome
nc_069583.1 coleus hadiensis chloroplast, complete genome
nc_058328.1 coleus xanthanthus chloroplast, complete genome
nc_050943.1 clinopodium chinense chloroplast, complete genome
nc_085322.1 clinopodium barosmum chloroplast, complete genome
nc_071895.1 clinopodium euosmum chloroplast, complete genome
nc_058327.1 clinopodium abyssinicum chloroplast, complete genome
nc_021111.1 cistanche deserticola chloroplast, complete genome
nc_025642.1 cistanche phelypaea chloroplast complete genome, specimen voucher wu: s. wicke s.n
nc_070432.1 boeica multinervia chloroplast, complete genome
nc_070431.1 boeica ferruginea chloroplast, complete genome
nc_051524.1 achimenes erecta chloroplast, complete genome
nc_050917.1 achimenes cettoana isolate hzj001 chloroplast, complete genome
nc_042955.1 wightia speciosissima chloroplast, complete genome
nc_064367.1 wenchengia alternifolia isolate hn chloroplast, complete genome
nc_072530.1 verbena brasiliensis chloroplast, complete genome
nc_072529.1 verbena bonariensis chloroplast, complete genome
nc_056142.1 verbena officinalis chloroplast, complete genome
nc_053793.1 triphysaria versicolor chloroplast, complete genome
nc_039781.1 triaenophora shennongjiaensis chloroplast, complete genome
nc_065773.1 titanotrichum oldhamii voucher zz20191020 chloroplast, complete genome
nc_020098.1 tectona grandis chloroplast, complete genome
nc_037462.1 tecomaria capensis voucher l.h.m. fonseca 305 chloroplast, complete genome
nc_067570.1 striga asiatica chloroplast, complete genome
nc_037184.1 streptocarpus teitensis chloroplast, complete genome
nc_064996.1 staurogyne concinnula chloroplast, complete genome
nc_049000.1 spathodea campanulata chloroplast, complete genome
nc_046038.1 siphonostegia chinensis chloroplast, complete genome
nc_047484.1 silvianthus bracteatus chloroplast, complete genome
nc_016433.2 sesamum indicum chloroplast, complete genome
nc_023115.1 schwalbea americana chloroplast genome
nc_066034.1 satureja montana isolate bptps115 voucher lise:96436 chloroplast, complete genome
nc_080330.1 ruellia simplex chloroplast, complete genome
nc_060331.1 ruellia brittoniana chloroplast, complete sequence
nc_080332.1 ruellia speciosa chloroplast, complete genome
nc_082429.1 ruellia elegans chloroplast, complete genome
nc_059906.1 rotheca myricoides chloroplast, complete genome
nc_057986.1 pseuderanthemum haikangense chloroplast, complete genome
nc_042279.1 priogymnanthus hasslerianus voucher p:e.m. zardini & m. vera 41142 (p03868535) chloroplast, complete genome
nc_037461.1 pleonotoma albiflora voucher matos 1733 chloroplast, complete genome
nc_065864.1 picria felterrae chloroplast, complete genome
nc_029820.1 phyllostegia velutina strain hi0361 chloroplast, complete genome
nc_053792.1 phtheirospermum japonicum chloroplast, complete genome
nc_042727.1 phryma leptostachya subsp. asiatica chloroplast, complete genome
nc_043877.1 phelypaea coccinea chloroplast, complete genome
nc_068243.1 phacellanthus tubiflorus chloroplast, complete genome
nc_068657.1 petrocosmea qinlingensis plastid, complete genome
nc_056198.1 peristrophe japonica voucher ibsc:deng y. f. 26020 chloroplast, complete genome
nc_058605.1 paraphlomis koreana voucher bogildo-200716-001 chloroplast, complete genome
nc_085510.1 paraphlomis hispida isolate la266 voucher kun plastid, complete genome
nc_085355.1 paraphlomis javanica chloroplast, complete genome
nc_085509.1 paraphlomis foliata isolate la22 voucher kun-441 plastid, complete genome
nc_070340.1 pachystachys lutea chloroplast, complete genome
nc_049086.1 oroxylum indicum chloroplast, complete genome
nc_061699.1 nyctocalos pinnatum chloroplast, complete genome
nc_042277.1 nyctanthes arbor-tristis voucher m:c. parma 9713 chloroplast, complete genome
nc_057075.1 neopicrorhiza scrophulariiflora voucher ligd20090601 chloroplast, complete genome
nc_036503.1 neojobertia candolleana voucher l.g. lohmann 363 chloroplast, complete genome
nc_047485.1 myxopyrum hainanense chloroplast, complete genome
nc_067572.1 meehania henryi chloroplast, complete sequence
nc_034660.1 lysionotus pauciflorus chloroplast, complete genome
nc_064128.1 lycopus europaeus chloroplast, complete genome
nc_068048.1 littorella uniflora chloroplast, complete genome
nc_070433.1 litostigma coriaceifolium chloroplast, complete genome
nc_045405.1 lippia origanoides voucher cesj:39532 chloroplast, complete genome
nc_080204.1 lindenbergia indica chloroplast, complete genome
nc_022859.1 lindenbergia philippensis chloroplast complete genome
nc_051966.1 leucosceptrum canum chloroplast, complete genome
nc_050953.1 leucophyllum frutescens voucher melud119025a plastid, complete genome
nc_070430.1 leptoboea multiflora chloroplast, complete genome
nc_027838.1 lathraea squamaria chloroplast, complete genome
nc_086659.1 lathraea japonica chloroplast, complete genome
nc_061761.1 lantana camara chloroplast, complete genome
nc_058246.1 lagopsis supina chloroplast, complete genome
nc_067785.1 lagochilus ilicifolius chloroplast, complete genome
nc_056995.1 jacaranda mimosifolia isolate b263 chloroplast, complete genome
nc_070062.1 hypoestes forskaolii chloroplast, complete genome
nc_047486.1 holmskioldia sanguinea voucher y. lee 2018-0001 chloroplast, complete genome
nc_072276.1 hippuris montana chloroplast, complete genome
nc_054196.1 hippuris vulgaris chloroplast, complete genome
